worker_id,worker_name,worker_profession,worker_experience,worker_rating,worker_number,worker_address,Latitude,Longitude
BD-1243,Sandeep Sharma,Welder,18.0,4.6,9252293508,"Lajpat Nagar, Kanpur",26.437652,80.386436
BD-1244,Arjun Sharma,Carpenter,19.0,4.8,9308124812,"Dada Nagar, Kanpur",26.391133,80.36155
BD-1245,Vikas Srivastava,Electrician,3.0,4.1,9424127594,"Barra 3, Kanpur",26.443661,80.394748
BD-1246,Gaurav Yadav,Civil Engineer,4.0,3.9,9261106102,"Harsh Nagar, Kanpur",26.430307,80.350466
BD-1247,Gaurav Mishra,Flooring Installer,18.0,5.0,9755611627,"Barra 2, Kanpur",26.38341,80.263849
BD-1248,Nikhil Sharma,Civil Engineer,20.0,4.3,9123423085,"Bhauti, Kanpur",26.392118,80.30421
BD-1249,Salman Tiwari,Welder,8.0,4.7,9507472999,"Ashok Nagar, Kanpur",26.451078,80.271021
BD-1250,Manoj Pandey,Roofer,14.0,3.6,9309010422,"Barra 8, Kanpur",26.478238,80.369834
BD-1251,Amit Tiwari,Handyman,2.0,4.2,9994910363,"Becon Ganj, Kanpur",26.460364,80.287891
BD-1252,Ankit Yadav,Flooring Installer,3.0,3.9,9255036974,"Civil Lines, Kanpur",26.412889,80.298609
BD-1253,Vikas Verma,Flooring Installer,19.0,3.7,9097227109,"Jawahar Nagar, Kanpur",26.412759,80.257365
BD-1254,Vijay Mishra,Civil Engineer,11.0,4.2,9999071373,"Sarvodaya Nagar, Kanpur",26.380525,80.257247
BD-1255,Ankit Sharma,Handyman,7.0,4.9,9048973663,"Kalpi Road, Kanpur",26.497196,80.404963
BD-1256,Rohit Srivastava,Painter,13.0,4.9,9609528401,"Nawabganj, Kanpur",26.499351,80.296203
BD-1257,Rohit Pandey,Tiler,19.0,4.9,9378378076,"General Ganj, Kanpur",26.519454,80.394887
BD-1258,Manoj Mishra,Electrician,7.0,3.9,9677173791,"Vishnupuri, Kanpur",26.515771,80.261593
BD-1259,Sandeep Tripathi,Civil Engineer,10.0,3.9,9612658642,"Tilak Nagar, Kanpur",26.46214,80.35941
BD-1260,Gaurav Tiwari,General Contractor,9.0,4.0,9125574016,"G.T. Road, Kanpur",26.418372,80.372207
BD-1261,Gaurav Pal,Landscaper,4.0,3.8,9148381320,"Moti Jheel, Kanpur",26.445858,80.341044
BD-1262,Deepak Sharma,Roofer,13.0,3.7,9149277720,"Chakeri, Kanpur",26.404724,80.381683
BD-1263,Rohit Pandey,Painter,2.0,3.9,9255452579,"Saket Nagar, Kanpur",26.482343,80.366746
BD-1264,Gaurav Tripathi,Structural Engineer,15.0,3.9,9911554303,"Chunni Ganj, Kanpur",26.392414,80.290173
BD-1265,Ravi Pandey,Plumber,7.0,4.7,9009575425,"Saket Nagar, Kanpur",26.484656,80.257126
BD-1266,Vijay Pandey,Civil Engineer,6.0,4.4,9897935995,"General Ganj, Kanpur",26.38379,80.406589
BD-1267,Ankit Mishra,Painter,3.0,3.8,9152627790,"Kakadeo, Kanpur",26.415003,80.301807
BD-1268,Rahul Singh,Architect,1.0,4.3,9709099604,"Barra 7, Kanpur",26.461056,80.328065
BD-1269,Ajay Mishra,Electrician,21.0,4.0,9940285974,"Azad Nagar, Kanpur",26.433232,80.320626
BD-1270,Vijay Tiwari,Construction Laborer,3.0,4.9,9496763391,"Kidwai Nagar, Kanpur",26.469569,80.307159
BD-1271,Sandeep Srivastava,Mason,20.0,3.6,9898957884,"Azad Nagar, Kanpur",26.515953,80.395217
BD-1272,Vijay Mishra,Architect,14.0,4.4,9882815846,"Sarvodaya Nagar, Kanpur",26.492971,80.275899
BD-1273,Ajay Gupta,Architect,16.0,3.8,9737340387,"Jawahar Nagar, Kanpur",26.474894,80.409266
BD-1274,Deepak Maurya,Glazier,13.0,3.6,9662767127,"Eldeco Colony, Kanpur",26.395302,80.382386
BD-1275,Vijay Pandey,Flooring Installer,6.0,4.2,9163639698,"Kalpi Road, Kanpur",26.416071,80.281175
BD-1276,Sandeep Gupta,Plumber,15.0,4.7,9684483056,"Kidwai Nagar, Kanpur",26.490549,80.401697
BD-1277,Gaurav Singh,Electrician,14.0,4.0,9352681960,"Barra 8, Kanpur",26.463524,80.27812
BD-1278,Ajay Tiwari,Drywaller,15.0,4.5,9973087490,"Saket Nagar, Kanpur",26.470401,80.373927
BD-1279,Prakash Tiwari,Welder,22.0,4.7,9944107568,"Lajpat Nagar, Kanpur",26.411344,80.384127
BD-1280,Sandeep Yadav,Welder,7.0,3.8,9622312012,"Barra 1, Kanpur",26.513968,80.271207
BD-1281,Naresh Sharma,Tiler,15.0,4.5,9876853637,"Vikas Nagar, Kanpur",26.50546,80.40213
BD-1282,Gaurav Pandey,Plumber,21.0,4.8,9551427054,"Barra 8, Kanpur",26.475566,80.258281
BD-1283,Ravi Sharma,Handyman,2.0,4.0,9249526785,"Shastri Nagar, Kanpur",26.506545,80.417593
BD-1284,Prakash Tripathi,Painter,4.0,4.6,9580289915,"Harsh Nagar, Kanpur",26.460036,80.340193
BD-1285,Prakash Gupta,HVAC Technician,9.0,4.6,9780402192,"Harsh Nagar, Kanpur",26.465298,80.393972
BD-1286,Manoj Gupta,Welder,18.0,4.3,9532395256,"Kalyanpur, Kanpur",26.469246,80.263795
BD-1287,Vikas Tripathi,Flooring Installer,16.0,4.0,9026579104,"Lajpat Nagar, Kanpur",26.466227,80.413901
BD-1288,Prakash Sharma,Drywaller,17.0,3.9,9600723303,"Tilak Nagar, Kanpur",26.479794,80.365067
BD-1289,Rahul Khan,Drywaller,11.0,4.1,9051770878,"Armapur Estate, Kanpur",26.498331,80.265386
BD-1290,Sandeep Yadav,Glazier,22.0,5.0,9060743035,"Kakadeo, Kanpur",26.503267,80.362881
BD-1291,Arjun Srivastava,Handyman,20.0,3.8,9904782066,"Lal Bangla, Kanpur",26.492076,80.276618
BD-1292,Manoj Gupta,Painter,21.0,3.9,9199007566,"Pandu Nagar, Kanpur",26.495477,80.301186
BD-1293,Rohit Verma,Flooring Installer,15.0,5.0,9700721596,"Mandhana, Kanpur",26.473861,80.357237
BD-1294,Rohit Sharma,Roofer,1.0,3.9,9452093531,"G.T. Road, Kanpur",26.49728,80.260923
BD-1295,Vikas Tiwari,Handyman,8.0,4.6,9256942969,"Govind Nagar, Kanpur",26.401728,80.372314
BD-1296,Salman Verma,Construction Laborer,8.0,4.2,9240330393,"Nawabganj, Kanpur",26.484963,80.261083
BD-1297,Amit Tiwari,Carpenter,14.0,4.7,9109589843,"Dada Nagar, Kanpur",26.453126,80.301285
BD-1298,Imran Khan,HVAC Technician,6.0,4.0,9117262442,"Nayaganj, Kanpur",26.434268,80.26904
BD-1299,Ajay Tripathi,Construction Laborer,5.0,3.9,9258469404,"Nayaganj, Kanpur",26.433039,80.278324
BD-1300,Amit Pandey,Civil Engineer,5.0,4.7,9497961285,"Ganga Barrage, Kanpur",26.396246,80.362542
BD-1301,Nikhil Singh,Electrician,14.0,3.9,9074348496,"Kalyanpur, Kanpur",26.40684,80.25548
BD-1302,Naresh Gupta,Painter,8.0,4.0,9665985314,"Barra 6, Kanpur",26.450539,80.375243
BD-1303,Nikhil Tiwari,Welder,18.0,5.0,9447658009,"Shastri Nagar, Kanpur",26.390346,80.281963
BD-1304,Naresh Gupta,Drywaller,4.0,3.6,9894263874,"Lajpat Nagar, Kanpur",26.468057,80.415956
BD-1305,Prakash Sharma,Carpenter,3.0,5.0,9562798637,"Fazal Ganj, Kanpur",26.443707,80.343734
BD-1306,Salman Pandey,Plumber,6.0,4.9,9430672232,"Ganga Barrage, Kanpur",26.439245,80.403267
BD-1307,Sandeep Singh,Plumber,7.0,4.0,9655784624,"Yashoda Nagar, Kanpur",26.392679,80.26048
BD-1308,Gaurav Verma,Architect,8.0,4.6,9361481526,"Nayaganj, Kanpur",26.409353,80.291815
BD-1309,Vikas Tiwari,Drywaller,21.0,4.2,9365521308,"Arya Nagar, Kanpur",26.458553,80.396338
BD-1310,Imran Yadav,Drywaller,2.0,4.6,9651277535,"Swaroop Nagar, Kanpur",26.433191,80.341213
BD-1311,Gaurav Pandey,Carpenter,15.0,4.0,9363789992,"Barra 6, Kanpur",26.400946,80.366554
BD-1312,Imran Yadav,Painter,13.0,4.3,9931499202,"Jawahar Nagar, Kanpur",26.406896,80.366059
BD-1313,Ankit Pandey,Mason,18.0,4.3,9335928163,"Lal Bangla, Kanpur",26.411314,80.371273
BD-1314,Salman Verma,Handyman,14.0,4.7,9042572031,"Vishnupuri, Kanpur",26.455586,80.405642
BD-1315,Amit Mishra,Civil Engineer,22.0,4.6,9128282349,"Civil Lines, Kanpur",26.490435,80.363234
BD-1316,Vikas Pal,Drywaller,2.0,4.3,9137401341,"Bhauti, Kanpur",26.440315,80.319852
BD-1317,Ajay Singh,Electrician,10.0,4.6,9200041939,"Chunni Ganj, Kanpur",26.411815,80.303468
BD-1318,Manoj Singh,Carpenter,22.0,4.1,9350370618,"Jawahar Nagar, Kanpur",26.482225,80.391341
BD-1319,Sandeep Khan,Structural Engineer,10.0,4.5,9678133833,"Swaroop Nagar, Kanpur",26.448951,80.398007
BD-1320,Manoj Pal,Glazier,1.0,4.5,9196245384,"Tilak Nagar, Kanpur",26.38015,80.393049
BD-1321,Ajay Tripathi,Structural Engineer,11.0,4.2,9059599667,"Barra 1, Kanpur",26.397302,80.417567
BD-1322,Amit Tiwari,Architect,8.0,4.6,9417715865,"Sarvodaya Nagar, Kanpur",26.427383,80.265842
BD-1323,Sandeep Maurya,Landscaper,15.0,3.9,9568499026,"Jajmau, Kanpur",26.419778,80.307236
BD-1324,Deepak Mishra,Mason,20.0,4.8,9801394027,"Ratan Lal Nagar, Kanpur",26.418185,80.268775
BD-1325,Nikhil Srivastava,Carpenter,4.0,4.9,9456890500,"Fazal Ganj, Kanpur",26.484081,80.254411
BD-1326,Salman Pal,Electrician,11.0,3.9,9157914487,"Civil Lines, Kanpur",26.401862,80.31008
BD-1327,Ravi Yadav,Architect,4.0,4.5,9240629111,"Chunni Ganj, Kanpur",26.389782,80.324897
BD-1328,Vijay Khan,General Contractor,2.0,4.4,9895471937,"Bithoor, Kanpur",26.446163,80.364673
BD-1329,Nikhil Yadav,General Contractor,4.0,4.5,9214632392,"Bhauti, Kanpur",26.510122,80.346058
BD-1330,Arjun Khan,Handyman,1.0,3.9,9119797399,"Tilak Nagar, Kanpur",26.399075,80.353163
BD-1331,Amit Srivastava,Plumber,20.0,4.3,9290100354,"Vikas Nagar, Kanpur",26.488126,80.358275
BD-1332,Nikhil Tiwari,HVAC Technician,19.0,4.7,9969866876,"Barra 6, Kanpur",26.492929,80.297308
BD-1333,Manoj Khan,Landscaper,4.0,4.2,9439646831,"Chakeri, Kanpur",26.428297,80.282151
BD-1334,Nikhil Tiwari,Mason,5.0,3.6,9137592820,"Barra 4, Kanpur",26.503822,80.285205
BD-1335,Naresh Singh,Handyman,3.0,4.2,9090766174,"Barra 2, Kanpur",26.391156,80.311203
BD-1336,Deepak Yadav,Tiler,14.0,4.1,9852508251,"Panki, Kanpur",26.463187,80.389314
BD-1337,Salman Maurya,Structural Engineer,17.0,4.3,9317298098,"Vishnupuri, Kanpur",26.502565,80.267357
BD-1338,Ajay Maurya,Civil Engineer,13.0,4.1,9044991276,"Ganga Barrage, Kanpur",26.403535,80.379749
BD-1339,Manoj Maurya,Landscaper,20.0,5.0,9377593926,"Darshan Purwa, Kanpur",26.391204,80.305547
BD-1340,Rohit Verma,Plumber,1.0,3.7,9762099427,"Vikas Nagar, Kanpur",26.43629,80.349026
BD-1341,Manoj Tiwari,Flooring Installer,20.0,3.7,9091779740,"Civil Lines, Kanpur",26.461634,80.334936
BD-1342,Amit Mishra,Welder,20.0,3.9,9689768759,"Shastri Nagar, Kanpur",26.390195,80.299641
BD-1343,Ajay Maurya,Structural Engineer,9.0,4.8,9911683976,"Kalpi Road, Kanpur",26.421143,80.290687
BD-1344,Nikhil Verma,Mason,20.0,4.5,9388157574,"Ashok Nagar, Kanpur",26.510971,80.29512
BD-1345,Imran Singh,Carpenter,22.0,3.7,9279679515,"Kalpi Road, Kanpur",26.391274,80.255328
BD-1346,Nikhil Yadav,Roofer,13.0,4.2,9812245072,"Kidwai Nagar, Kanpur",26.386389,80.264701
BD-1347,Salman Pal,Roofer,9.0,4.4,9280555431,"Ratan Lal Nagar, Kanpur",26.48974,80.335991
BD-1348,Vikas Gupta,Architect,15.0,4.8,9303011276,"Lal Bangla, Kanpur",26.41954,80.281896
BD-1349,Imran Mishra,Civil Engineer,7.0,4.7,9567181238,"Barra 8, Kanpur",26.399634,80.366234
BD-1350,Sandeep Maurya,Flooring Installer,5.0,3.7,9049047858,"Fazal Ganj, Kanpur",26.461949,80.33438
BD-1351,Vijay Mishra,Landscaper,14.0,4.3,9630952397,"Jawahar Nagar, Kanpur",26.424447,80.25227
BD-1352,Manoj Tiwari,Electrician,14.0,5.0,9735324816,"Lajpat Nagar, Kanpur",26.425976,80.361108
BD-1353,Manoj Pal,Roofer,20.0,4.0,9519139038,"Dada Nagar, Kanpur",26.463585,80.410025
BD-1354,Manoj Singh,HVAC Technician,6.0,4.9,9175187982,"Nawabganj, Kanpur",26.466779,80.38965
BD-1355,Salman Tiwari,Construction Laborer,18.0,4.9,9590916713,"Indira Nagar, Kanpur",26.38443,80.258256
BD-1356,Rahul Sharma,Civil Engineer,20.0,4.3,9404818922,"Fazal Ganj, Kanpur",26.51385,80.407346
BD-1357,Amit Mishra,Plumber,1.0,4.3,9588192076,"Becon Ganj, Kanpur",26.496544,80.283428
BD-1358,Gaurav Sharma,Painter,10.0,4.0,9655297607,"Moti Jheel, Kanpur",26.434441,80.267597
BD-1359,Manoj Pal,Architect,2.0,4.5,9656844639,"Nawabganj, Kanpur",26.47562,80.265849
BD-1360,Naresh Tripathi,Electrician,18.0,3.9,9313209161,"Harsh Nagar, Kanpur",26.494195,80.352228
BD-1361,Manoj Verma,Drywaller,3.0,4.3,9972491166,"Barra 5, Kanpur",26.416172,80.38653
BD-1362,Imran Tripathi,Welder,17.0,3.9,9041078048,"Ratan Lal Nagar, Kanpur",26.415641,80.389936
BD-1363,Sandeep Pal,Welder,9.0,4.4,9619353944,"Juhi, Kanpur",26.471976,80.353009
BD-1364,Ajay Sharma,Landscaper,16.0,4.2,9258173090,"Barra 3, Kanpur",26.491195,80.366447
BD-1365,Ravi Srivastava,Welder,15.0,4.1,9119804076,"Naubasta, Kanpur",26.462128,80.335077
BD-1366,Vikas Tiwari,Electrician,19.0,3.8,9681813000,"Arya Nagar, Kanpur",26.426497,80.311111
BD-1367,Amit Maurya,Civil Engineer,9.0,3.9,9693014620,"Moti Jheel, Kanpur",26.42887,80.264087
BD-1368,Ankit Sharma,General Contractor,17.0,4.4,9478090983,"Harjinder Nagar, Kanpur",26.500253,80.392938
BD-1369,Vijay Verma,Glazier,18.0,3.9,9820652436,"Barra 2, Kanpur",26.495277,80.355825
BD-1370,Naresh Mishra,General Contractor,6.0,4.3,9283435894,"Moti Jheel, Kanpur",26.50683,80.33338
BD-1371,Manoj Tiwari,Plumber,21.0,4.1,9914148190,"Chakeri, Kanpur",26.437592,80.412312
BD-1372,Rohit Sharma,Tiler,1.0,4.7,9857377696,"Armapur Estate, Kanpur",26.510672,80.284935
BD-1373,Manoj Gupta,Construction Laborer,10.0,4.2,9612555244,"Yashoda Nagar, Kanpur",26.452467,80.337571
BD-1374,Deepak Mishra,Architect,7.0,4.8,9243698949,"Lajpat Nagar, Kanpur",26.491834,80.310512
BD-1375,Ankit Srivastava,Mason,2.0,4.4,9271380439,"Barra 5, Kanpur",26.47169,80.276172
BD-1376,Rohit Srivastava,Civil Engineer,1.0,4.1,9829769961,"Kakadeo, Kanpur",26.432889,80.333324
BD-1377,Manoj Mishra,Mason,2.0,4.5,9244472439,"Barra 8, Kanpur",26.505094,80.289717
BD-1378,Ajay Yadav,Mason,7.0,4.1,9693499685,"Armapur Estate, Kanpur",26.496246,80.39483
BD-1379,Salman Singh,Painter,4.0,4.3,9103507828,"Harjinder Nagar, Kanpur",26.508876,80.378286
BD-1380,Amit Tripathi,HVAC Technician,14.0,4.8,9416336958,"Tilak Nagar, Kanpur",26.506124,80.374115
BD-1381,Prakash Yadav,Landscaper,18.0,4.3,9570099750,"Armapur Estate, Kanpur",26.498563,80.287682
BD-1382,Ravi Mishra,Tiler,14.0,4.1,9073319404,"Kalyanpur, Kanpur",26.400115,80.321036
BD-1383,Prakash Sharma,General Contractor,12.0,4.3,9753398316,"Jawahar Nagar, Kanpur",26.385131,80.363355
BD-1384,Nikhil Verma,Civil Engineer,16.0,4.1,9498149394,"Govind Nagar, Kanpur",26.511628,80.334646
BD-1385,Rohit Pal,Construction Laborer,16.0,4.6,9419905774,"Barra 7, Kanpur",26.419733,80.314716
BD-1386,Ravi Maurya,Handyman,1.0,3.6,9620937482,"Ratan Lal Nagar, Kanpur",26.446412,80.290179
BD-1387,Imran Khan,Glazier,2.0,4.6,9500942953,"Ganga Barrage, Kanpur",26.415895,80.331151
BD-1388,Vikas Khan,Handyman,13.0,4.5,9727711824,"Juhi, Kanpur",26.417896,80.345762
BD-1389,Rahul Mishra,Drywaller,14.0,4.0,9770665680,"Mandhana, Kanpur",26.478585,80.299745
BD-1390,Sandeep Tripathi,Painter,2.0,3.7,9844517211,"Nayaganj, Kanpur",26.385141,80.386653
BD-1391,Ravi Mishra,General Contractor,9.0,4.9,9107366585,"Barra 1, Kanpur",26.391313,80.375798
BD-1392,Nikhil Gupta,Handyman,15.0,3.7,9987642075,"Darshan Purwa, Kanpur",26.467893,80.294623
BD-1393,Prakash Pandey,Plumber,18.0,4.7,9636963511,"Lal Bangla, Kanpur",26.446696,80.414697
BD-1394,Rohit Singh,Mason,9.0,3.8,9472801445,"Shyam Nagar, Kanpur",26.426878,80.320944
BD-1395,Manoj Pal,Structural Engineer,18.0,4.6,9691229478,"Naubasta, Kanpur",26.515541,80.415507
BD-1396,Ravi Sharma,Electrician,19.0,4.6,9745961461,"Arya Nagar, Kanpur",26.507841,80.403667
BD-1397,Ajay Khan,Painter,9.0,4.8,9796298243,"Harsh Nagar, Kanpur",26.469327,80.283258
BD-1398,Amit Tripathi,Architect,16.0,4.3,9162215678,"Eldeco Colony, Kanpur",26.487582,80.267457
BD-1399,Vikas Verma,HVAC Technician,11.0,4.7,9168082457,"Lal Bangla, Kanpur",26.479878,80.362003
BD-1400,Salman Pal,Mason,13.0,5.0,9286951600,"Eldeco Colony, Kanpur",26.449773,80.282831
BD-1401,Vikas Mishra,Glazier,12.0,4.7,9175661388,"Kidwai Nagar, Kanpur",26.409649,80.372081
BD-1402,Vikas Yadav,Roofer,15.0,4.4,9720550062,"Kalpi Road, Kanpur",26.381633,80.355122
BD-1403,Sandeep Tiwari,Structural Engineer,9.0,4.9,9538297722,"Eldeco Colony, Kanpur",26.49439,80.292485
BD-1404,Nikhil Tiwari,Tiler,12.0,3.7,9160334507,"Darshan Purwa, Kanpur",26.509629,80.351654
BD-1405,Ankit Yadav,Handyman,16.0,4.6,9813365652,"Mandhana, Kanpur",26.475274,80.258055
BD-1406,Salman Mishra,Plumber,16.0,4.8,9372573955,"Kalyanpur, Kanpur",26.517888,80.412614
BD-1407,Nikhil Yadav,Civil Engineer,19.0,3.9,9526633102,"Barra 4, Kanpur",26.464194,80.386605
BD-1408,Prakash Srivastava,Mason,9.0,4.0,9271490449,"Pandu Nagar, Kanpur",26.501788,80.334175
BD-1409,Nikhil Gupta,Electrician,11.0,4.8,9461150011,"Vikas Nagar, Kanpur",26.431461,80.366071
BD-1410,Nikhil Mishra,Flooring Installer,2.0,3.9,9033558181,"Shastri Nagar, Kanpur",26.489387,80.273042
BD-1411,Imran Singh,Landscaper,6.0,4.9,9221175970,"Armapur Estate, Kanpur",26.505683,80.358687
BD-1412,Arjun Maurya,Electrician,20.0,4.5,9249159945,"Azad Nagar, Kanpur",26.428388,80.380468
BD-1413,Vijay Tiwari,Painter,12.0,3.8,9529337211,"Ratan Lal Nagar, Kanpur",26.402423,80.290236
BD-1414,Rohit Sharma,Roofer,21.0,4.1,9542659473,"General Ganj, Kanpur",26.473772,80.304348
BD-1415,Imran Mishra,Carpenter,1.0,4.8,9740221590,"Barra 8, Kanpur",26.411776,80.299156
BD-1416,Nikhil Tripathi,Carpenter,15.0,4.2,9038260704,"Armapur Estate, Kanpur",26.441906,80.37299
BD-1417,Rohit Verma,Plumber,19.0,4.1,9742440625,"Chunni Ganj, Kanpur",26.399815,80.342964
BD-1418,Sandeep Sharma,Tiler,10.0,4.6,9913834618,"Yashoda Nagar, Kanpur",26.401025,80.364645
BD-1419,Ajay Khan,Glazier,2.0,4.9,9135985317,"Kidwai Nagar, Kanpur",26.492213,80.314291
BD-1420,Vijay Sharma,General Contractor,9.0,4.4,9576602589,"Barra 3, Kanpur",26.454138,80.279214
BD-1421,Salman Sharma,Tiler,15.0,4.5,9744041046,"Swaroop Nagar, Kanpur",26.500701,80.372615
BD-1422,Gaurav Pandey,Carpenter,8.0,4.2,9026763673,"Dada Nagar, Kanpur",26.509664,80.356415
BD-1423,Deepak Pandey,Tiler,13.0,4.3,9727756524,"Eldeco Colony, Kanpur",26.429154,80.314367
BD-1424,Sandeep Gupta,Mason,18.0,4.8,9289602905,"Azad Nagar, Kanpur",26.406198,80.393582
BD-1425,Sandeep Sharma,Roofer,13.0,3.8,9553331484,"Tilak Nagar, Kanpur",26.457309,80.338588
BD-1426,Imran Maurya,Civil Engineer,14.0,3.6,9458424270,"Nayaganj, Kanpur",26.519807,80.274584
BD-1427,Nikhil Pal,Landscaper,9.0,3.7,9682995333,"Kidwai Nagar, Kanpur",26.502542,80.415376
BD-1428,Ravi Gupta,Construction Laborer,22.0,4.7,9949110813,"Civil Lines, Kanpur",26.471053,80.269293
BD-1429,Nikhil Singh,Structural Engineer,15.0,4.7,9839903260,"Chunni Ganj, Kanpur",26.419606,80.410332
BD-1430,Rohit Sharma,Tiler,7.0,3.6,9528055625,"Shyam Nagar, Kanpur",26.38418,80.330152
BD-1431,Ajay Verma,Construction Laborer,11.0,4.1,9528280953,"Indira Nagar, Kanpur",26.38177,80.319948
BD-1432,Nikhil Mishra,Welder,18.0,4.6,9637767171,"Ashok Nagar, Kanpur",26.502937,80.356153
BD-1433,Vikas Pandey,Painter,1.0,4.5,9249441867,"Civil Lines, Kanpur",26.435008,80.276234
BD-1434,Ravi Pandey,Electrician,10.0,4.2,9951896314,"Ganga Barrage, Kanpur",26.483862,80.416472
BD-1435,Salman Tiwari,Structural Engineer,19.0,3.7,9331578162,"Govind Nagar, Kanpur",26.496753,80.378956
BD-1436,Rohit Pal,Civil Engineer,21.0,3.7,9990666411,"Ganga Barrage, Kanpur",26.400823,80.318942
BD-1437,Prakash Tripathi,Drywaller,15.0,3.6,9712938135,"Harsh Nagar, Kanpur",26.382533,80.360499
BD-1438,Sandeep Pal,Structural Engineer,20.0,4.4,9263361389,"Mall Road, Kanpur",26.498582,80.332441
BD-1439,Ravi Khan,Mason,21.0,4.8,9097896708,"Vishnupuri, Kanpur",26.455946,80.342235
BD-1440,Arjun Verma,Tiler,19.0,4.4,9093123215,"Nayaganj, Kanpur",26.454881,80.293744
BD-1441,Rohit Singh,Landscaper,18.0,4.8,9146461335,"Kalpi Road, Kanpur",26.381896,80.378232
BD-1442,Deepak Gupta,HVAC Technician,4.0,4.4,9592397714,"Bhauti, Kanpur",26.481676,80.409443
BD-1443,Arjun Gupta,Flooring Installer,8.0,4.2,9028365114,"Kakadeo, Kanpur",26.459368,80.300931
BD-1444,Vijay Yadav,Plumber,19.0,4.1,9322516581,"Barra 5, Kanpur",26.441581,80.398712
BD-1445,Deepak Maurya,Drywaller,20.0,4.6,9805752014,"Jawahar Nagar, Kanpur",26.49546,80.254479
BD-1446,Amit Mishra,Handyman,2.0,3.9,9224890488,"Chakeri, Kanpur",26.447519,80.315821
BD-1447,Amit Tiwari,Tiler,8.0,4.0,9270216344,"Harjinder Nagar, Kanpur",26.472931,80.287023
BD-1448,Rahul Verma,Roofer,2.0,5.0,9559099291,"Birhana Road, Kanpur",26.49512,80.339185
BD-1449,Deepak Sharma,Architect,4.0,3.8,9967470683,"Barra 5, Kanpur",26.438834,80.275656
BD-1450,Ravi Singh,Landscaper,8.0,4.5,9529737169,"Kakadeo, Kanpur",26.50135,80.335325
BD-1451,Rahul Khan,Plumber,14.0,3.7,9704163236,"Mandhana, Kanpur",26.42409,80.380389
BD-1452,Arjun Sharma,Handyman,20.0,3.6,9533636444,"Kakadeo, Kanpur",26.430742,80.40594
BD-1453,Vikas Pandey,Roofer,16.0,4.6,9091604517,"G.T. Road, Kanpur",26.472733,80.265039
BD-1454,Vikas Gupta,Glazier,9.0,4.6,9891761475,"Nayaganj, Kanpur",26.397836,80.272031
BD-1455,Gaurav Verma,Glazier,19.0,3.7,9525681144,"Lal Bangla, Kanpur",26.390046,80.325521
BD-1456,Imran Verma,Mason,10.0,3.9,9228606023,"Juhi, Kanpur",26.429395,80.300643
BD-1457,Gaurav Yadav,Flooring Installer,11.0,4.4,9696282550,"Pandu Nagar, Kanpur",26.463917,80.323044
BD-1458,Manoj Maurya,Architect,14.0,4.4,9880167701,"Kakadeo, Kanpur",26.494482,80.30645
BD-1459,Ajay Mishra,Drywaller,2.0,4.0,9678064326,"Kalyanpur, Kanpur",26.51584,80.256718
BD-1460,Imran Verma,Mason,11.0,4.5,9272315837,"Harsh Nagar, Kanpur",26.472994,80.259086
BD-1461,Vikas Gupta,Flooring Installer,3.0,4.3,9711117667,"Harjinder Nagar, Kanpur",26.410829,80.325227
BD-1462,Deepak Yadav,HVAC Technician,10.0,3.8,9717872140,"Bhauti, Kanpur",26.475812,80.299843
BD-1463,Prakash Khan,Welder,8.0,3.7,9518479435,"Shyam Nagar, Kanpur",26.391188,80.258845
BD-1464,Vijay Tiwari,Civil Engineer,15.0,4.5,9293951063,"G.T. Road, Kanpur",26.497864,80.292594
BD-1465,Naresh Pal,HVAC Technician,18.0,4.7,9212740960,"Sarvodaya Nagar, Kanpur",26.393277,80.387064
BD-1466,Vikas Tiwari,Handyman,15.0,4.2,9435223024,"Indira Nagar, Kanpur",26.445601,80.399187
BD-1467,Ajay Tripathi,Landscaper,9.0,4.0,9467410695,"Bithoor, Kanpur",26.425737,80.255079
BD-1468,Vijay Sharma,Handyman,3.0,4.8,9858250421,"Juhi, Kanpur",26.507161,80.343496
BD-1469,Gaurav Gupta,Plumber,8.0,4.1,9022795422,"Barra 3, Kanpur",26.472852,80.334366
BD-1470,Naresh Verma,Architect,2.0,4.1,9845525164,"Eldeco Colony, Kanpur",26.484197,80.283648
BD-1471,Vikas Mishra,Welder,20.0,4.3,9531791802,"Saket Nagar, Kanpur",26.45578,80.28182
BD-1472,Ankit Sharma,Flooring Installer,21.0,3.6,9147588714,"Yashoda Nagar, Kanpur",26.46776,80.365623
BD-1473,Ravi Tiwari,HVAC Technician,14.0,4.0,9029567451,"Arya Nagar, Kanpur",26.403652,80.367595
BD-1474,Vijay Khan,Mason,7.0,4.9,9649405137,"Azad Nagar, Kanpur",26.389395,80.388527
BD-1475,Naresh Pandey,Painter,18.0,4.8,9731318550,"Swaroop Nagar, Kanpur",26.499975,80.375358
BD-1476,Ankit Gupta,Mason,3.0,3.6,9953730701,"Eldeco Colony, Kanpur",26.427279,80.338246
BD-1477,Manoj Verma,Drywaller,22.0,4.2,9026884709,"Barra 5, Kanpur",26.405529,80.329438
BD-1478,Sandeep Pal,Painter,2.0,4.6,9512088523,"Darshan Purwa, Kanpur",26.429926,80.350682
BD-1479,Deepak Sharma,Mason,20.0,4.2,9766113657,"Jajmau, Kanpur",26.475071,80.305052
